"";"n";"fig1_main_rows_removed";"fig1c_lr_cleaned";"mon6_dg";"nork62398";"p6_smith_dg";"shep_071795";"unknown26"
"232";231;1,00393700787402;0,0824175824175824;0,422619047619048;0,0166666666666667;0,173611111111111;NA;0,046875
"233";232;0,996062992125984;0,0384615384615385;0,494047619047619;0,0166666666666667;0,229166666666667;NA;0,00520833333333333
"234";233;0,996062992125984;0,00549450549450549;0,601190476190476;0,0166666666666667;0,215277777777778;NA;0,00520833333333333
"235";234;0,996062992125984;0,00549450549450549;0,636904761904762;0,0166666666666667;0,243055555555556;NA;0,00520833333333333
"236";235;1,00393700787402;0,00549450549450549;0,660714285714286;0,0166666666666667;0,284722222222222;NA;0,00520833333333333
"237";236;0,988188976377953;0,00549450549450549;0,708333333333333;0,0166666666666667;0,354166666666667;NA;0,00520833333333333
"238";237;0,988188976377953;0,00549450549450549;0,720238095238095;0,0166666666666667;0,381944444444444;NA;0,00520833333333333
"239";238;1,00393700787402;0,00549450549450549;0,68452380952381;0,0166666666666667;0,298611111111111;NA;0,00520833333333333
"240";239;1,00393700787402;0,00549450549450549;0,625;0,0166666666666667;0,270833333333333;NA;0,00520833333333333
"241";240;0,988188976377953;0,0274725274725275;0,541666666666667;0,0166666666666667;0,215277777777778;NA;0,00520833333333333
"242";241;0,964566929133858;0,0384615384615385;0,434523809523809;0,0166666666666667;0,201388888888889;NA;0,00520833333333333
"243";242;0,948818897637795;0,0494505494505495;0,327380952380952;0,0166666666666667;0,1875;NA;0,00520833333333333
"244";243;0,854330708661417;0,0604395604395604;0,303571428571429;0,0166666666666667;0,1875;NA;0,00520833333333333
"245";244;0,854330708661417;0,0274725274725275;0,291666666666667;0,0166666666666667;0,243055555555556;NA;0,00520833333333333
"246";245;0,830708661417323;0,00549450549450549;0,255952380952381;0,0166666666666667;0,243055555555556;NA;0,00520833333333333
"247";246;0,830708661417323;0,00549450549450549;0,220238095238095;0,0166666666666667;0,298611111111111;NA;0,00520833333333333
"248";247;0,838582677165354;0,00549450549450549;0,232142857142857;0,0166666666666667;0,256944444444444;NA;0,00520833333333333
"249";248;0,81496062992126;0,00549450549450549;0,279761904761905;0,0166666666666667;0,159722222222222;NA;0,00520833333333333
"250";249;0,807086614173228;0,00549450549450549;0,232142857142857;0,0166666666666667;0,173611111111111;NA;0,00520833333333333
"251";250;0,791338582677165;0,00549450549450549;0,232142857142857;0,0166666666666667;0,145833333333333;NA;0,00520833333333333
"252";251;0,767716535433071;0,00549450549450549;0,232142857142857;0,0166666666666667;0,229166666666667;NA;0,00520833333333333
"253";252;0,830708661417323;0,00549450549450549;0,244047619047619;0,0166666666666667;0,284722222222222;NA;0,00520833333333333
"254";253;0,877952755905512;0,00549450549450549;0,220238095238095;0,0166666666666667;0,298611111111111;NA;0,00520833333333333
"255";254;0,901574803149606;0,0274725274725275;0,208333333333333;0,05;0,243055555555556;NA;0,00520833333333333
"256";255;0,964566929133858;0,0714285714285714;0,196428571428571;0,05;0,215277777777778;NA;0,00520833333333333
"257";256;0,988188976377953;0,0934065934065934;0,113095238095238;0,0166666666666667;0,131944444444444;NA;0,00520833333333333
"258";257;0,996062992125984;0,0934065934065934;0,0892857142857143;0,0166666666666667;0,118055555555556;NA;0,00520833333333333
"259";258;0,980314960629921;0,0714285714285714;0,0654761904761905;0,0833333333333333;0,173611111111111;NA;0,00520833333333333
"260";259;0,956692913385827;0,0604395604395604;0,0535714285714286;0,05;0,159722222222222;NA;0,00520833333333333
"261";260;0,917322834645669;0,0714285714285714;0,0892857142857143;0,0166666666666667;0,215277777777778;NA;0,00520833333333333
"262";261;0,925196850393701;0,126373626373626;0,0773809523809524;0,0166666666666667;0,229166666666667;NA;0,00520833333333333
"263";262;0,917322834645669;0,137362637362637;0,0416666666666667;0,0833333333333333;0,270833333333333;NA;0,00520833333333333
"264";263;0,901574803149606;0,126373626373626;0,0297619047619048;0,05;0,215277777777778;NA;0,00520833333333333
"265";264;0,846456692913386;0,115384615384615;0,0535714285714286;0,0166666666666667;0,229166666666667;NA;0,00520833333333333
"266";265;0,87007874015748;0,104395604395604;0,0416666666666667;0,05;0,201388888888889;NA;0,00520833333333333
"267";266;0,791338582677165;0,115384615384615;0,0416666666666667;0,0166666666666667;0,159722222222222;NA;0,00520833333333333
"268";267;0,799212598425197;0,0934065934065934;0,0178571428571429;0,05;0,1875;NA;0,015625
"269";268;0,720472440944882;0,0274725274725275;0,00595238095238095;0,05;0,1875;NA;0,0260416666666667
"270";269;0,65748031496063;0,00549450549450549;0,0297619047619048;0,116666666666667;0,229166666666667;NA;0,0260416666666667
"271";270;0,65748031496063;0,00549450549450549;0,0297619047619048;0,0833333333333333;0,243055555555556;NA;0,046875
"272";271;0,618110236220472;0,00549450549450549;0,0654761904761905;0,0833333333333333;0,159722222222222;NA;0,078125
"273";272;0,578740157480315;0,0384615384615385;0,0416666666666667;0,0166666666666667;0,118055555555556;NA;0,0885416666666667
"274";273;0,515748031496063;0,0604395604395604;0,0416666666666667;0,0166666666666667;0,118055555555556;NA;0,0885416666666667
"275";274;0,452755905511811;0,0934065934065934;0,0416666666666667;0,116666666666667;0,0902777777777778;NA;0,0572916666666667
"276";275;0,437007874015748;0,0934065934065934;0,0535714285714286;0,116666666666667;0,0763888888888889;NA;0,109375
"277";276;0,421259842519685;0,0934065934065934;0,0297619047619048;0,0833333333333333;0,0763888888888889;NA;0,119791666666667
"278";277;0,381889763779528;0,137362637362637;0,0297619047619048;0,116666666666667;0,0763888888888889;NA;0,0989583333333333
"279";278;0,334645669291339;0,104395604395604;0,0416666666666667;0,0833333333333333;0,0763888888888889;NA;0,078125
"280";279;0,295275590551181;0,0824175824175824;0,0535714285714286;0,05;0,0625;NA;0,0677083333333333
"281";280;0,232283464566929;0,0494505494505495;0,0773809523809524;0,0166666666666667;0,0625;NA;0,0989583333333333
"282";281;0,224409448818898;0,0274725274725275;0,0892857142857143;0,05;0,118055555555556;NA;0,109375
"283";282;0,18503937007874;0,0274725274725275;0,101190476190476;0,05;0,0902777777777778;NA;0,078125
"284";283;0,192913385826772;0,0604395604395604;0,0535714285714286;0,0833333333333333;0,131944444444444;NA;0,046875
"285";284;0,192913385826772;0,0824175824175824;0,00595238095238095;0,0833333333333333;0,0625;NA;0,0364583333333333
"286";285;0,169291338582677;0,126373626373626;0,0178571428571429;0,0833333333333333;0,0347222222222222;NA;0,00520833333333333
"287";286;0,114173228346457;0,148351648351648;0,00595238095238095;0,05;0,00694444444444444;NA;0,0260416666666667
"288";287;0,177165354330709;0,126373626373626;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"289";288;0,208661417322835;0,192307692307692;0,0178571428571429;NA;0,00694444444444444;NA;0,015625
"290";289;0,161417322834646;0,225274725274725;0,00595238095238095;NA;0,00694444444444444;NA;0,0260416666666667
"291";290;0,161417322834646;0,148351648351648;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"292";291;0,208661417322835;0,104395604395604;0,0178571428571429;NA;0,00694444444444444;NA;0,015625
"293";292;0,255905511811024;0,104395604395604;0,00595238095238095;NA;0,00694444444444444;NA;0,0364583333333333
"294";293;0,248031496062992;0,104395604395604;0,00595238095238095;NA;0,0208333333333333;NA;0,00520833333333333
"295";294;0,18503937007874;0,0384615384615385;0,00595238095238095;NA;0,0347222222222222;NA;0,015625
"296";295;0,145669291338583;0,0384615384615385;0,00595238095238095;NA;0,0347222222222222;NA;0,0572916666666667
"297";296;0,137795275590551;0,0714285714285714;0,00595238095238095;NA;0,0208333333333333;NA;0,078125
"298";297;0,12992125984252;0,0824175824175824;0,00595238095238095;NA;0,00694444444444444;NA;0,046875
"299";298;0,137795275590551;0,0714285714285714;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"300";299;0,0826771653543307;0,0824175824175824;0,00595238095238095;NA;0,00694444444444444;NA;0,015625
"301";300;0,0669291338582677;0,0714285714285714;0,00595238095238095;NA;0,00694444444444444;NA;0,0364583333333333
"302";301;0,161417322834646;0,0714285714285714;0,00595238095238095;NA;0,00694444444444444;NA;0,0364583333333333
"303";302;0,18503937007874;0,0934065934065934;0,00595238095238095;NA;0,00694444444444444;NA;0,0260416666666667
"304";303;0,248031496062992;0,0934065934065934;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"305";304;0,271653543307087;0,0824175824175824;0,00595238095238095;NA;0,00694444444444444;NA;0,0364583333333333
"306";305;0,240157480314961;0,0384615384615385;0,00595238095238095;NA;0,00694444444444444;NA;0,0677083333333333
"307";306;0,169291338582677;0,0384615384615385;0,00595238095238095;NA;0,00694444444444444;NA;0,0885416666666667
"308";307;0,114173228346457;0,00549450549450549;0,00595238095238095;NA;0,00694444444444444;NA;0,0677083333333333
"309";308;0,0905511811023622;0,00549450549450549;0,00595238095238095;NA;0,0208333333333333;NA;0,0260416666666667
"310";309;0,106299212598425;0,00549450549450549;0,00595238095238095;NA;0,0486111111111111;NA;0,0260416666666667
"311";310;0,0669291338582677;0,00549450549450549;0,00595238095238095;NA;0,0347222222222222;NA;0,0677083333333333
"312";311;0,0354330708661417;0,00549450549450549;0,00595238095238095;NA;0,0347222222222222;NA;0,0572916666666667
"313";312;0,0511811023622047;0,00549450549450549;0,0297619047619048;NA;0,0347222222222222;NA;0,046875
"314";313;0,0511811023622047;0,00549450549450549;0,0416666666666667;NA;0,0347222222222222;NA;0,0677083333333333
"315";314;0,0354330708661417;0,00549450549450549;0,0535714285714286;NA;0,00694444444444444;NA;0,0364583333333333
"316";315;0,00393700787401575;0,00549450549450549;0,0535714285714286;NA;0,00694444444444444;NA;0,046875
"317";316;0,0511811023622047;0,00549450549450549;0,0535714285714286;NA;0,00694444444444444;NA;0,0572916666666667
"318";317;0,122047244094488;0,00549450549450549;0,0773809523809524;NA;0,00694444444444444;NA;0,0677083333333333
"319";318;0,169291338582677;0,00549450549450549;0,0773809523809524;NA;0,00694444444444444;NA;0,0677083333333333
"320";319;0,161417322834646;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,0989583333333333
"321";320;0,137795275590551;NA;0,113095238095238;NA;0,00694444444444444;NA;0,0885416666666667
"322";321;0,145669291338583;NA;0,113095238095238;NA;0,00694444444444444;NA;0,0885416666666667
"323";322;0,0748031496062992;NA;0,172619047619048;NA;0,00694444444444444;NA;0,109375
"324";323;0,0433070866141732;NA;0,172619047619048;NA;0,00694444444444444;NA;0,119791666666667
"325";324;0,0354330708661417;NA;0,125;NA;0,00694444444444444;NA;0,046875
"326";325;0,00393700787401575;NA;0,113095238095238;NA;0,00694444444444444;NA;0,0677083333333333
"327";326;0,00393700787401575;NA;0,18452380952381;NA;0,00694444444444444;NA;0,0260416666666667
"328";327;0,00393700787401575;NA;0,18452380952381;NA;0,00694444444444444;NA;0,0364583333333333
"329";328;0,00393700787401575;NA;0,208333333333333;NA;0,00694444444444444;NA;0,0260416666666667
"330";329;0,00393700787401575;NA;0,18452380952381;NA;0,00694444444444444;NA;0,00520833333333333
"331";330;0,0118110236220472;NA;0,18452380952381;NA;0,00694444444444444;NA;0,00520833333333333
"332";331;0,0118110236220472;NA;0,172619047619048;NA;0,0625;NA;0,00520833333333333
"333";332;0,0118110236220472;NA;0,113095238095238;NA;0,145833333333333;NA;0,00520833333333333
"334";333;0,0590551181102362;NA;0,101190476190476;NA;0,173611111111111;NA;0,00520833333333333
"335";334;0,0905511811023622;NA;0,0773809523809524;NA;0,159722222222222;NA;0,00520833333333333
"336";335;0,0590551181102362;NA;0,0535714285714286;NA;0,201388888888889;NA;0,00520833333333333
"337";336;0,0748031496062992;NA;0,0535714285714286;NA;0,215277777777778;NA;0,00520833333333333
"338";337;0,177165354330709;NA;0,0297619047619048;NA;0,173611111111111;NA;0,00520833333333333
"339";338;0,177165354330709;NA;0,0178571428571429;NA;0,159722222222222;NA;0,00520833333333333
"340";339;0,240157480314961;NA;0,00595238095238095;NA;0,118055555555556;NA;0,00520833333333333
"341";340;0,216535433070866;NA;0,0297619047619048;NA;0,0625;NA;0,015625
"342";341;0,208661417322835;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,0260416666666667
"343";342;0,18503937007874;NA;0,0535714285714286;NA;0,0208333333333333;NA;0,046875
"344";343;0,177165354330709;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,046875
"345";344;0,169291338582677;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,0260416666666667
"346";345;0,137795275590551;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,0260416666666667
"347";346;0,153543307086614;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,0364583333333333
"348";347;0,12992125984252;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"349";348;0,137795275590551;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"350";349;0,161417322834646;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,015625
"351";350;0,145669291338583;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,0260416666666667
"352";351;0,169291338582677;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"353";352;0,161417322834646;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"354";353;0,169291338582677;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"355";354;0,18503937007874;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"356";355;0,208661417322835;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"357";356;0,240157480314961;NA;0,113095238095238;NA;0,00694444444444444;NA;0,015625
"358";357;0,216535433070866;NA;0,136904761904762;NA;0,00694444444444444;NA;0,015625
"359";358;0,216535433070866;NA;0,136904761904762;NA;0,00694444444444444;NA;0,0260416666666667
"360";359;0,208661417322835;NA;0,136904761904762;NA;0,00694444444444444;NA;0,046875
"361";360;0,177165354330709;NA;0,113095238095238;NA;0,00694444444444444;NA;0,046875
"362";361;0,12992125984252;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"363";362;0,106299212598425;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"364";363;0,114173228346457;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,0364583333333333
"365";364;0,145669291338583;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,0364583333333333
"366";365;0,153543307086614;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,0364583333333333
"367";366;0,114173228346457;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,015625
"368";367;0,145669291338583;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,015625
"369";368;0,137795275590551;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"370";369;0,153543307086614;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"371";370;0,145669291338583;NA;-0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"372";371;0,137795275590551;NA;-0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"373";372;0,153543307086614;NA;-0,0297619047619048;NA;0,00694444444444444;NA;0,015625
"374";373;0,12992125984252;NA;-0,0535714285714286;NA;0,00694444444444444;NA;0,015625
"375";374;0,122047244094488;NA;-0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"376";375;0,114173228346457;NA;-0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"377";376;0,114173228346457;NA;-0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"378";377;0,0984251968503937;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"379";378;0,0826771653543307;NA;-0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"380";379;0,0905511811023622;NA;-0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"381";380;0,12992125984252;NA;-0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"382";381;0,192913385826772;NA;-0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"383";382;0,18503937007874;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"384";383;0,145669291338583;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"385";384;0,122047244094488;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"386";385;0,12992125984252;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"387";386;0,12992125984252;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"388";387;0,114173228346457;NA;-0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"389";388;0,114173228346457;NA;-0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"390";389;0,114173228346457;NA;-0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"391";390;0,106299212598425;NA;-0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"392";391;0,0511811023622047;NA;-0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"393";392;0,0511811023622047;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"394";393;0,00393700787401575;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"395";394;0,00393700787401575;NA;0,148809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"396";395;0,00393700787401575;NA;0,136904761904762;NA;0,00694444444444444;NA;0,00520833333333333
"397";396;0,00393700787401575;NA;0,125;NA;0,00694444444444444;NA;0,00520833333333333
"398";397;0,00393700787401575;NA;0,0892857142857143;NA;0,00694444444444444;NA;0,00520833333333333
"399";398;0,00393700787401575;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"400";399;0,00393700787401575;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,0260416666666667
"401";400;0,00393700787401575;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"402";401;0,00393700787401575;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"403";402;0,0118110236220472;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"404";403;0,0196850393700787;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"405";404;0,0275590551181102;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"406";405;0,0433070866141732;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"407";406;0,0354330708661417;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"408";407;0,0590551181102362;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"409";408;0,0748031496062992;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"410";409;0,0984251968503937;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"411";410;0,0748031496062992;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"412";411;0,0669291338582677;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"413";412;0,0590551181102362;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"414";413;0,0590551181102362;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"415";414;0,0511811023622047;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"416";415;0,0748031496062992;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"417";416;0,0905511811023622;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"418";417;0,122047244094488;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"419";418;0,192913385826772;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"420";419;0,200787401574803;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"421";420;0,208661417322835;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"422";421;0,200787401574803;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"423";422;0,232283464566929;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"424";423;0,224409448818898;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"425";424;0,232283464566929;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"426";425;0,177165354330709;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"427";426;0,200787401574803;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"428";427;0,18503937007874;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"429";428;0,224409448818898;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"430";429;0,145669291338583;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"431";430;0,0984251968503937;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"432";431;0,106299212598425;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"433";432;0,0905511811023622;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"434";433;0,0905511811023622;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"435";434;0,0984251968503937;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"436";435;0,0905511811023622;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"437";436;0,0826771653543307;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"438";437;0,114173228346457;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"439";438;0,106299212598425;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"440";439;0,0905511811023622;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"441";440;0,0590551181102362;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"442";441;0,0511811023622047;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"443";442;0,0511811023622047;NA;0,00595238095238095;NA;0,0208333333333333;NA;0,00520833333333333
"444";443;0,0669291338582677;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"445";444;0,0669291338582677;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"446";445;0,0826771653543307;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"447";446;0,0511811023622047;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"448";447;0,0354330708661417;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"449";448;0,0196850393700787;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"450";449;0,0118110236220472;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,015625
"451";450;0,00393700787401575;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"452";451;0,00393700787401575;NA;0,113095238095238;NA;0,00694444444444444;NA;0,00520833333333333
"453";452;0,00393700787401575;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"454";453;0,00393700787401575;NA;0,113095238095238;NA;0,00694444444444444;NA;0,00520833333333333
"455";454;0,00393700787401575;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"456";455;0,00393700787401575;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"457";456;0,00393700787401575;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"458";457;0,00393700787401575;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"459";458;0,0118110236220472;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"460";459;0,0354330708661417;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"461";460;0,0354330708661417;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"462";461;0,0354330708661417;NA;0,0535714285714286;NA;0,00694444444444444;NA;0,00520833333333333
"463";462;0,0196850393700787;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"464";463;0,00393700787401575;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"465";464;0,00393700787401575;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"466";465;0,00393700787401575;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"467";466;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"468";467;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"469";468;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"470";469;0,00393700787401575;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,015625
"471";470;0,00393700787401575;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,0572916666666667
"472";471;0,0433070866141732;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,0677083333333333
"473";472;0,0590551181102362;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,0572916666666667
"474";473;0,0748031496062992;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,0364583333333333
"475";474;0,0826771653543307;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,0260416666666667
"476";475;0,0590551181102362;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,0364583333333333
"477";476;0,0590551181102362;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,0364583333333333
"478";477;0,0196850393700787;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,0260416666666667
"479";478;0,0118110236220472;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"480";479;0,0118110236220472;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"481";480;0,0118110236220472;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"482";481;0,00393700787401575;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"483";482;0,00393700787401575;NA;0,0654761904761905;NA;0,00694444444444444;NA;0,00520833333333333
"484";483;0,00393700787401575;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"485";484;0,0354330708661417;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"486";485;0,0590551181102362;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"487";486;0,0984251968503937;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"488";487;0,122047244094488;NA;0,101190476190476;NA;0,00694444444444444;NA;0,00520833333333333
"489";488;0,122047244094488;NA;0,113095238095238;NA;0,00694444444444444;NA;0,00520833333333333
"490";489;0,106299212598425;NA;0,113095238095238;NA;0,00694444444444444;NA;0,00520833333333333
"491";490;0,0905511811023622;NA;0,113095238095238;NA;0,00694444444444444;NA;0,00520833333333333
"492";491;0,0354330708661417;NA;0,125;NA;0,00694444444444444;NA;0,00520833333333333
"493";492;0,00393700787401575;NA;0,101190476190476;NA;0,00694444444444444;NA;0,00520833333333333
"494";493;0,00393700787401575;NA;0,101190476190476;NA;0,00694444444444444;NA;0,00520833333333333
"495";494;0,00393700787401575;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"496";495;0,0196850393700787;NA;0,0773809523809524;NA;0,00694444444444444;NA;0,00520833333333333
"497";496;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"498";497;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"499";498;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"500";499;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"501";500;0,00393700787401575;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"502";501;0,00393700787401575;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
